"","t","x","y"
"8015",130416,0,0
"8016",130432,0,0
"8017",130463,0,0
"8018",130478,0,0
"8019",130494,0,0
"8020",130510,0,0
"8021",130525,0,0
"8022",130541,0,0
"8023",130556,0,0
"8024",130572,0,0
"8025",130588,0,0
"8026",130603,0.538806,0.92624
"8027",130619,0.399635,0.998508
"8028",130634,0.300828,0.912097
"8029",130650,0.184141,0.823113
"8030",130666,0.0869811,0.674041
"8031",130681,0.0400303,0.492646
"8032",130697,0.0544671,0.407246
"8033",130712,0.0206613,0.305372
"8034",130728,0.0361153,0.296814
"8035",130744,0.0153394,0.281697
"8036",130759,0.0242118,0.281444
"8037",130775,0.0181079,0.276626
"8038",130790,0.0238429,0.275073
"8039",130806,0.0227683,0.275496
"8040",130822,0.0261271,0.275712
"8041",130837,0.0265948,0.276058
"8042",130853,0.0264599,0.276601
"8043",130868,0.0261228,0.27648
"8044",130900,0.0257931,0.276502
"8045",130915,0.0260024,0.276304
"8046",130931,0.0286079,0.276519
"8047",130946,0.0382733,0.274728
"8048",130962,0.0528523,0.272981
"8049",130978,0.068053,0.270811
"8050",130993,0.0888507,0.267058
"8051",131009,0.108137,0.263174
"8052",131024,0.124415,0.259384
"8053",131040,0.136775,0.255144
"8054",131056,0.146006,0.252455
"8055",131071,0.153529,0.251057
"8056",131087,0.159645,0.250742
"8057",131102,0.165257,0.250353
"8058",131118,0.16957,0.248695
"8059",131134,0.173353,0.246639
"8060",131149,0.176518,0.244609
"8061",131165,0.179405,0.242509
"8062",131180,0.18187,0.241071
"8063",131196,0.183762,0.240104
"8064",131212,0.185381,0.239239
"8065",131227,0.187452,0.23919
"8066",131243,0.189909,0.239494
"8067",131258,0.191759,0.239973
"8068",131274,0.19317,0.241118
"8069",131290,0.19361,0.24257
"8070",131305,0.193453,0.244606
"8071",131336,0.193299,0.24662
"8072",131352,0.193347,0.247235
"8073",131368,0.193216,0.24737
"8074",131383,0.192762,0.247231
"8075",131399,0.192503,0.247145
"8076",131414,0.192194,0.247588
"8077",131430,0.192021,0.248183
"8078",131446,0.192085,0.248704
"8079",131461,0.192062,0.249064
"8080",131477,0.192066,0.249741
"8081",131492,0.192215,0.250635
"8082",131508,0.192035,0.251371
"8083",131524,0.191854,0.251526
"8084",131539,0.191382,0.251894
"8085",131555,0.190887,0.251752
"8086",131570,0.191649,0.25808
"8087",131586,0.189621,0.25496
"8088",131602,0.19208,0.254554
"8089",131617,0.191817,0.250353
"8090",131633,0.193722,0.253878
"8091",131648,0.191795,0.247426
"8092",131664,0.19422,0.249113
"8093",131680,0.195326,0.249274
"8094",131695,0.195599,0.248533
"8095",131711,0.19588,0.249079
"8096",131726,0.19596,0.249377
"8097",131742,0.195688,0.249746
"8098",131773,0.195724,0.249948
"8099",131789,0.19595,0.249694
"8100",131804,0.196206,0.24924
"8101",131820,0.196592,0.248453
"8102",131836,0.196772,0.247245
"8103",131851,0.196883,0.245395
"8104",131867,0.198199,0.252205
"8105",131882,0.197324,0.24921
"8106",131898,0.199134,0.257857
"8107",131914,0.197987,0.25606
"8108",131929,0.20017,0.26385
"8109",131945,0.199057,0.262111
"8110",131960,0.198922,0.262209
"8111",131976,0.198204,0.261249
"8112",131992,0.200039,0.262191
"8113",132007,0.198972,0.256451
"8114",132023,0.200186,0.262169
"8115",132038,0.19898,0.258693
"8116",132054,0.20041,0.265823
"8117",132085,0.19919,0.262176
"8118",132085,0.201431,0.263513
"8119",132116,0.201112,0.26055
"8120",132132,0.201537,0.258501
"8121",132148,0.198199,0.253962
"8122",132163,0.200235,0.261804
"8123",132179,0.197835,0.260427
"8124",132194,0.199393,0.267806
"8125",132210,0.198926,0.266813
"8126",132226,0.19762,0.26449
"8127",132241,0.196458,0.262121
"8128",132257,0.196355,0.260936
"8129",132272,0.194226,0.253429
"8130",132288,0.195438,0.255605
"8131",132304,0.19528,0.250648
"8132",132319,0.196066,0.256729
"8133",132335,0.194049,0.254386
"8134",132350,0.195618,0.26236
"8135",132366,0.195117,0.261586
"8136",132382,0.194269,0.26008
"8137",132397,0.193161,0.258912
"8138",132413,0.19299,0.264135
"8139",132428,0.191591,0.261994
"8140",132444,0.190407,0.260569
"8141",132460,0.189119,0.258322
"8142",132475,0.188805,0.264323
"8143",132491,0.188237,0.260851
"8144",132506,0.189346,0.265607
"8145",132522,0.189711,0.270156
"8146",132553,0.189776,0.266786
"8147",132553,0.189365,0.261635
"8148",132584,0.190119,0.258976
"8149",132600,0.190982,0.255345
"8150",132616,0.192691,0.252394
"8151",132631,0.194154,0.249909
"8152",132647,0.19545,0.246349
"8153",132662,0.196796,0.241908
"8154",132678,0.197489,0.236714
"8155",132694,0.196963,0.224208
"8156",132709,0.199938,0.225153
"8157",132725,0.196727,0.218328
"8158",132740,0.201619,0.217624
"8159",132756,0.202644,0.209672
"8160",132772,0.204601,0.206351
"8161",132787,0.200217,0.193499
"8162",132803,0.20159,0.191102
"8163",132818,0.202147,0.188799
"8164",132834,0.202466,0.186931
"8165",132850,0.203088,0.185548
"8166",132865,0.20456,0.183227
"8167",132881,0.205473,0.181224
"8168",132896,0.210032,0.183756
"8169",132912,0.211064,0.183628
"8170",132928,0.211811,0.184441
"8171",132943,0.212336,0.186059
"8172",132974,0.212651,0.186686
"8173",132990,0.212897,0.187661
"8174",133006,0.213361,0.188918
"8175",133021,0.214044,0.190362
"8176",133037,0.219495,0.195355
"8177",133052,0.234585,0.205458
"8178",133068,0.256074,0.226619
"8179",133084,0.277809,0.24518
"8180",133099,0.30053,0.267768
"8181",133115,0.327529,0.296259
"8182",133130,0.347213,0.31935
"8183",133146,0.365523,0.339382
"8184",133162,0.38024,0.35413
"8185",133177,0.391479,0.368433
"8186",133193,0.400909,0.37962
"8187",133208,0.408051,0.390075
"8188",133224,0.413488,0.398627
"8189",133240,0.416863,0.407016
"8190",133255,0.416645,0.415526
"8191",133271,0.414025,0.424119
"8192",133302,0.409845,0.430527
"8193",133302,0.40462,0.435628
"8194",133318,0.400132,0.438812
"8195",133333,0.395868,0.441982
"8196",133364,0.391581,0.446215
"8197",133380,0.38844,0.45088
"8198",133396,0.386574,0.456464
"8199",133411,0.385445,0.461464
"8200",133427,0.384846,0.465797
"8201",133442,0.383599,0.470167
"8202",133458,0.381885,0.474553
"8203",133474,0.38035,0.478498
"8204",133489,0.378587,0.482111
"8205",133505,0.377527,0.485101
"8206",133520,0.376555,0.488479
"8207",133536,0.375472,0.491986
"8208",133552,0.374545,0.495794
"8209",133567,0.374123,0.499711
"8210",133583,0.373395,0.502541
"8211",133598,0.372733,0.504836
"8212",133614,0.372478,0.503499
"8213",133630,0.372178,0.497417
"8214",133645,0.371747,0.48154
"8215",133661,0.371406,0.458749
"8216",133676,0.37059,0.424686
"8217",133692,0.370395,0.408988
"8218",133708,0.371609,0.392929
"8219",133723,0.374171,0.37964
"8220",133739,0.37484,0.350947
"8221",133754,0.377116,0.343891
"8222",133770,0.378568,0.338142
"8223",133801,0.379299,0.334382
"8224",133817,0.378879,0.316082
"8225",133832,0.378909,0.313843
"8226",133848,0.377704,0.29827
"8227",133864,0.377806,0.296818
"8228",133879,0.378078,0.287011
"8229",133895,0.378606,0.272742
"8230",133910,0.379333,0.262088
"8231",133926,0.37796,0.267168
"8232",133942,0.374705,0.256749
"8233",133973,0.371176,0.260696
"8234",134004,0.367459,0.249422
"8235",134020,0.363928,0.254503
"8236",134020,0.361551,0.24333
"8237",134035,0.358958,0.247961
"8238",134035,0.358807,0.239675
"8239",134051,0.388906,0.248217
"8240",134066,0.442436,0.288406
"8241",134082,0.575511,0.395673
"8242",134098,0,0
"8243",134113,0,0
"8244",134129,0,0
"8245",134144,0,0
"8246",134160,0,0
"8247",134191,0,0
"8248",134191,0,0
"8249",134222,0,0
"8250",134238,0,0
"8251",134254,0,0
"8252",134269,0,0
"8253",134285,0,0
"8254",134300,0,0
"8255",134316,0,0
"8256",134332,0,0
"8257",134347,0,0
"8258",134363,0,0
"8259",134378,0,0
"8260",134394,0,0
"8261",134410,0,0
"8262",134425,0,0
"8263",134441,0,0
"8264",134456,0,0
"8265",134472,0,0
"8266",134488,0,0
"8267",134503,0,0
"8268",134519,0,0
"8269",134550,0,0
"8270",134566,0,0
"8271",134581,0,0
"8272",134597,0,0
"8273",134612,0,0
"8274",134628,0,0
"8275",134644,0,0
"8276",134659,0,0
"8277",134675,0,0
"8278",134690,0,0
"8279",134706,0,0
"8280",134722,0,0
"8281",134737,0,0
"8282",134753,0,0
"8283",134768,0,0
"8284",134784,0,0
"8285",134800,0,0
"8286",134815,0,0
"8287",134831,0,0
"8288",134846,0,0
"8289",134862,0,0
"8290",134878,0,0
"8291",134893,0,0
"8292",134909,0,0
"8293",134924,0,0
"8294",134940,0,0
"8295",134971,0,0
"8296",134987,0,0
"8297",135002,0,0
"8298",135018,0,0
"8299",135034,0,0
"8300",135049,0,0
"8301",135065,0,0
"8302",135080,0,0
"8303",135096,0,0
"8304",135112,0,0
"8305",135127,0,0
"8306",135143,0,0
"8307",135158,0,0
"8308",135174,0,0
"8309",135190,0,0
"8310",135205,0,0
"8311",135221,0,0
"8312",135236,0,0
"8313",135252,0,0
"8314",135268,0,0
"8315",135283,0,0
"8316",135299,0,0
"8317",135314,0,0
"8318",135346,0,0
"8319",135361,0,0
"8320",135377,0,0
"8321",135392,0,0
"8322",135408,0,0
"8323",135424,0,0
"8324",135439,0,0
"8325",135455,0,0
"8326",135470,0,0
"8327",135486,0,0
"8328",135502,0,0
"8329",135517,0,0
"8330",135533,0,0
"8331",135548,0,0
"8332",135564,0,0
"8333",135580,0,0
"8334",135595,0,0
"8335",135611,0,0
"8336",135626,0,0
"8337",135642,0,0
"8338",135658,0,0
"8339",135673,0,0
"8340",135689,0,0
"8341",135720,0,0
"8342",135736,0,0
"8343",135751,0,0
"8344",135767,0,0
"8345",135782,0,0
"8346",135798,0,0
"8347",135814,0,0
"8348",135829,0,0
"8349",135845,0,0
"8350",135860,0,0
"8351",135876,0,0
"8352",135892,0,0
"8353",135907,0,0
"8354",135923,0,0
"8355",135938,0,0
"8356",135954,0,0
"8357",135970,0,0
"8358",135985,0,0
"8359",136001,0,0
"8360",136016,0,0
"8361",136032,0,0
"8362",136048,0,0
"8363",136063,0,0
"8364",136079,0,0
"8365",136110,0,0
"8366",136110,0,0
"8367",136126,0,0
"8368",136141,0,0
"8369",136157,0,0
"8370",136188,0,0
"8371",136204,0,0
"8372",136219,0,0
"8373",136235,0,0
"8374",136250,0,0
"8375",136266,0,0
"8376",136282,0,0
"8377",136297,0,0
"8378",136313,0,0
"8379",136328,0,0
"8380",136344,0,0
"8381",136360,0,0
"8382",136375,0,0
"8383",136391,0,0
"8384",136406,0,0
"8385",136422,0,0
"8386",136438,0,0
"8387",136453,0,0
"8388",136469,0,0
"8389",136484,0,0
"8390",136500,0,0
"8391",136516,0,0
"8392",136547,0,0
"8393",136562,0,0
"8394",136578,0,0
"8395",136594,0,0
"8396",136609,0,0
"8397",136625,0,0
"8398",136640,0,0
"8399",136656,0,0
"8400",136672,0,0
"8401",136687,0,0
"8402",136703,0,0
"8403",136718,0,0
"8404",136734,0,0
"8405",136750,0,0
"8406",136765,0,0
"8407",136781,0,0
"8408",136796,0,0
"8409",136812,0,0
"8410",136828,0,0
"8411",136843,0,0
"8412",136859,0,0
"8413",136874,0,0
"8414",136890,0,0
"8415",136906,0,0
"8416",136921,0,0
"8417",136937,0,0
"8418",136968,0,0
"8419",136984,0,0
"8420",136999,0,0
"8421",137015,0,0
"8422",137030,0,0
"8423",137046,0,0
"8424",137062,0,0
"8425",137077,0,0
"8426",137093,0,0
"8427",137108,0,0
"8428",137124,0,0
"8429",137140,0,0
"8430",137155,0,0
"8431",137171,0,0
"8432",137186,0,0
"8433",137202,0,0
"8434",137218,0,0
"8435",137233,0,0
"8436",137249,0,0
"8437",137264,0,0
"8438",137280,0,0
"8439",137296,0,0
"8440",137327,0,0
"8441",137342,0,0
"8442",137358,0,0
"8443",137374,0,0
"8444",137389,0,0
"8445",137405,0,0
"8446",137420,0,0
"8447",137436,0,0
"8448",137452,0,0
"8449",137467,0,0
"8450",137483,0,0
"8451",137498,0,0
"8452",137514,0.404129,0.468179
"8453",137530,0.26925,0.525843
"8454",137545,0.129915,0.515179
"8455",137561,0.112221,0.51172
"8456",137576,0.104377,0.508133
"8457",137592,0.0973184,0.508999
"8458",137608,0.0939215,0.50991
"8459",137623,0.0930371,0.50848
"8460",137639,0.092712,0.506843
"8461",137654,0.0925756,0.504369
"8462",137670,0.0933301,0.502996
"8463",137686,0.0948267,0.501739
"8464",137701,0.100582,0.508408
"8465",137717,0.105063,0.517999
"8466",137732,0.113878,0.532989
"8467",137748,0.124908,0.553874
"8468",137764,0.136672,0.583052
"8469",137779,0.149582,0.616765
"8470",137795,0.162723,0.65346
"8471",137810,0.173929,0.687385
"8472",137842,0.183748,0.717206
"8473",137857,0.192441,0.742276
"8474",137873,0.200274,0.762849
"8475",137888,0.206841,0.77888
"8476",137904,0.211989,0.791571
"8477",137920,0.216094,0.803079
"8478",137935,0.219279,0.81248
"8479",137951,0.222196,0.821295
"8480",137966,0.224311,0.829536
"8481",137982,0.225946,0.837795
"8482",137998,0.226956,0.845845
"8483",138013,0.227797,0.853279
"8484",138029,0.228485,0.859238
"8485",138044,0.228656,0.862805
"8486",138060,0.227771,0.864291
"8487",138076,0.225785,0.865916
"8488",138091,0.223983,0.867742
"8489",138107,0.222221,0.869852
"8490",138122,0.221019,0.872549
"8491",138138,0.220247,0.875147
"8492",138154,0.219734,0.877107
"8493",138169,0.219368,0.87908
"8494",138185,0.219284,0.88014
"8495",138200,0.219556,0.880815
"8496",138232,0.219807,0.881181
"8497",138247,0.220236,0.881395
"8498",138263,0.220398,0.881985
"8499",138278,0.22047,0.882216
"8500",138294,0.220606,0.882413
"8501",138310,0.22063,0.882842
"8502",138325,0.220763,0.883509
"8503",138341,0.220891,0.884748
"8504",138356,0.221223,0.886801
"8505",138372,0.221641,0.888878
"8506",138388,0.221696,0.891547
"8507",138403,0.221595,0.894601
"8508",138419,0.221114,0.897377
"8509",138434,0.220609,0.9003
"8510",138450,0.220522,0.902701
"8511",138466,0.220084,0.905778
"8512",138481,0.219815,0.908102
"8513",138497,0.21954,0.910156
"8514",138512,0.219094,0.911114
"8515",138528,0.217859,0.908781
"8516",138544,0.21593,0.891769
"8517",138559,0.179589,0.832703
"8518",138575,0,0
"8519",138590,0,0
"8520",138606,0,0
"8521",138622,0,0
"8522",138637,0,0
"8523",138653,0,0
"8524",138668,0,0
"8525",138700,0,0
"8526",138715,0,0
"8527",138731,0,0
"8528",138746,0,0
"8529",138762,0,0
"8530",138778,0,0
"8531",138793,0,0
"8532",138809,0,0
"8533",138840,0,0
"8534",138856,0,0
"8535",138871,0,0
"8536",138887,0,0
"8537",138887,0,0
"8538",138918,0,0
"8539",138918,0,0
"8540",138949,0,0
"8541",138949,0,0
"8542",138980,0,0
"8543",138980,0,0
"8544",139012,0,0
"8545",139027,0,0
"8546",139043,0,0
"8547",139058,0,0
"8548",139074,0,0
"8549",139090,0,0
"8550",139105,0,0
"8551",139121,0,0
"8552",139136,0,0
"8553",139152,0,0
"8554",139168,0,0
"8555",139183,0,0
"8556",139214,0,0
"8557",139230,0,0
"8558",139230,0,0
"8559",139261,0,0
"8560",139277,0,0
"8561",139292,0,0
"8562",139308,0,0
"8563",139324,0,0
"8564",139324,0,0
"8565",139355,0,0
"8566",139370,0,0
"8567",139386,0,0
"8568",139402,0,0
"8569",139417,0,0
"8570",139433,0,0
"8571",139448,0,0
"8572",139464,0,0
"8573",139480,0,0
"8574",139495,0,0
"8575",139511,0,0
"8576",139526,0,0
"8577",139542,0,0
"8578",139558,0,0
"8579",139589,0,0
"8580",139604,0,0
"8581",139620,0,0
"8582",139636,0,0
"8583",139651,0,0
"8584",139651,0,0
"8585",139682,0,0
"8586",139698,0,0
"8587",139698,0,0
"8588",139729,0,0
"8589",139745,0,0
"8590",139745,0,0
"8591",139776,0,0
"8592",139792,0,0
"8593",139807,0,0
"8594",139823,0,0
"8595",139838,0,0
"8596",139854,0,0
"8597",139870,0,0
"8598",139885,0,0
"8599",139901,0,0
"8600",139916,0,0
"8601",139932,0,0
"8602",139948,0,0
"8603",139963,0,0
"8604",139979,0,0
"8605",139994,0,0
"8606",140026,0,0
"8607",140026,0,0
"8608",140057,0,0
"8609",140072,0,0
"8610",140088,0,0
"8611",140104,0,0
"8612",140104,0,0
"8613",140135,0,0
"8614",140150,0,0
"8615",140166,0,0
"8616",140182,0,0
"8617",140197,0,0
"8618",140213,0,0
"8619",140228,0,0
"8620",140244,0,0
"8621",140260,0,0
"8622",140275,0,0
"8623",140291,0,0
"8624",140306,0,0
"8625",140322,0,0
"8626",140338,0,0
"8627",140353,0,0
"8628",140369,0,0
"8629",140400,0,0
"8630",140400,0,0
"8631",140431,0,0
"8632",140447,0,0
"8633",140478,0,0
"8634",140494,0,0
"8635",140509,0,0
"8636",140525,0,0
"8637",140540,0,0
"8638",140556,0,0
"8639",140587,0,0
"8640",140603,0,0
"8641",140618,0,0
"8642",140634,0,0
"8643",140650,0,0
"8644",140665,0,0
"8645",140681,0,0
"8646",140712,0.0594608,0.91804
"8647",140728,-0.0904545,1.00204
"8648",140743,0,0
"8649",140759,0,0
"8650",140774,-0.163977,1.06578
"8651",140790,-0.263982,1.13264
"8652",140806,-0.293976,1.15488
"8653",140821,-0.311245,1.16936
"8654",140821,-0.333046,1.16582
"8655",140852,0,0
"8656",140868,0,0
"8657",140868,0,0
"8658",140899,0,0
"8659",140915,0,0
"8660",140915,0,0
"8661",140946,0,0
"8662",140962,0,0
"8663",140977,0,0
"8664",140977,0,0
"8665",141008,0,0
"8666",141024,0,0
"8667",141040,0,0
"8668",141040,0,0
"8669",141055,0,0
"8670",141086,0,0
"8671",141086,0,0
"8672",141118,0,0
"8673",141133,0,0
"8674",141149,0,0
"8675",141164,0,0
"8676",141180,0,0
"8677",141196,0,0
"8678",141211,0,0
"8679",141242,0,0
"8680",141258,0,0
"8681",141274,0,0
"8682",141289,0,0
"8683",141320,0,0
"8684",141336,0,0
"8685",141352,0,0
"8686",141352,0,0
"8687",141367,0,0
"8688",141383,0,0
"8689",141398,0,0
"8690",141398,0,0
"8691",141430,0,0
"8692",141445,0,0
"8693",141461,0,0
"8694",141476,0,0
"8695",141492,0,0
"8696",141508,0,0
"8697",141523,0,0
"8698",141539,0,0
"8699",141554,0,0
"8700",141570,0,0
"8701",141586,0,0
"8702",141601,0,0
"8703",141617,0,0
"8704",141632,0,0
"8705",141648,0,0
"8706",141679,0,0
"8707",141695,0,0
"8708",141695,0,0
"8709",141726,0,0
"8710",141742,0,0
"8711",141742,0,0
"8712",141773,0,0
"8713",141788,0,0
"8714",141788,0,0
"8715",141820,0,0
"8716",141835,0,0
"8717",141851,0,0
"8718",141866,0,0
"8719",141882,0,0
"8720",141898,0,0
"8721",141913,0,0
"8722",141929,0,0
"8723",141944,0,0
"8724",141960,0,0
"8725",141976,0,0
"8726",141991,0,0
"8727",142007,0,0
"8728",142022,0,0
"8729",142038,0,0
"8730",142069,0,0
"8731",142085,0,0
"8732",142085,0,0
"8733",142116,0,0
"8734",142132,0,0
"8735",142147,0,0
"8736",142163,0,0
"8737",142178,0,0
"8738",142178,0,0
"8739",142210,0,0
"8740",142225,0,0
"8741",142241,0,0
"8742",142256,0,0
"8743",142272,0,0
"8744",142288,0,0
"8745",142303,0,0
"8746",142319,0,0
"8747",142334,0,0
"8748",142350,0,0
"8749",142366,0,0
"8750",142381,0,0
"8751",142397,0,0
"8752",142412,0,0
"8753",142428,0,0
"8754",142459,0,0
"8755",142475,0,0
"8756",142490,0,0
"8757",142490,0,0
"8758",142522,0,0
"8759",142537,0,0
"8760",142537,0,0
"8761",142568,0,0
"8762",142584,0,0
"8763",142584,0,0
"8764",142615,0,0
"8765",142631,0,0
"8766",142631,0,0
"8767",142662,0,0
"8768",142678,0,0
"8769",142693,0,0
"8770",142709,0,0
"8771",142724,0,0
"8772",142740,0,0
"8773",142756,0,0
"8774",142771,0,0
"8775",142787,0,0
"8776",142802,0,0
"8777",142818,0,0
"8778",142834,0,0
"8779",142849,0,0
"8780",142865,0,0
"8781",142896,0,0
"8782",142912,0,0
"8783",142927,0,0
"8784",142943,0,0
"8785",142958,0,0
"8786",142974,0,0
"8787",142990,0,0
"8788",142990,0,0
"8789",143021,0,0
"8790",143036,0,0
"8791",143036,0,0
"8792",143068,0,0
"8793",143083,0,0
"8794",143099,0,0
"8795",143114,-0.316535,1.18276
"8796",143130,-0.272241,1.19631
"8797",143146,-0.18433,1.23182
"8798",143161,-0.0942021,1.26999
"8799",143177,-0.0266504,1.302
"8800",143208,0.0237512,1.32665
"8801",143224,0.0564698,1.33975
"8802",143239,0.0737509,1.34579
"8803",143239,0.0896388,1.35123
"8804",143270,0.100107,1.35621
"8805",143286,0.108305,1.36214
"8806",143302,0.113283,1.37
"8807",143317,0.116852,1.37723
"8808",143333,0.120139,1.3813
"8809",143348,0.122039,1.38349
"8810",143364,0.124017,1.38258
"8811",143380,0.124883,1.37902
"8812",143380,0.125163,1.37483
"8813",143411,0.12515,1.37138
"8814",143426,0.124422,1.36746
"8815",143442,0.124572,1.36027
"8816",143458,0.124617,1.35278
"8817",143473,0.124485,1.34508
"8818",143489,0.124369,1.33587
"8819",143504,0.123066,1.33127
"8820",143520,0.120973,1.32686
"8821",143536,0,0
"8822",143551,0.120318,1.32186
"8823",143567,0.118717,1.31517
"8824",143582,0,0
"8825",143598,0,0
"8826",143614,0,0
"8827",143629,0,0
"8828",143645,0,0
"8829",143660,0,0
"8830",143676,0,0
"8831",143692,0,0
"8832",143707,0,0
"8833",143723,0,0
"8834",143738,0,0
"8835",143754,0,0
"8836",143770,0,0
"8837",143785,0,0
"8838",143801,0,0
"8839",143816,0,0
"8840",143832,0,0
"8841",143848,0,0
"8842",143863,0.120008,1.26533
"8843",143894,0.119344,1.1851
"8844",143910,0.122831,1.10218
"8845",143926,0.124832,1.03388
"8846",143941,0.127243,0.985403
"8847",143957,0.129463,0.956042
"8848",143972,0.13,0.937391
"8849",143988,0.130163,0.920959
"8850",144004,0.129785,0.910472
"8851",144019,0.129463,0.90124
"8852",144035,0.128981,0.89532
"8853",144050,0.128583,0.889961
"8854",144066,0.127638,0.88462
"8855",144082,0.126744,0.880586
"8856",144097,0.125883,0.877391
"8857",144113,0.125036,0.874434
"8858",144128,0.124595,0.872704
"8859",144144,0.123972,0.8713
"8860",144160,0.122987,0.86956
"8861",144175,0.122506,0.869006
"8862",144191,0.122557,0.867262
"8863",144206,0.123108,0.865975
"8864",144238,0.105845,0.859984
"8865",144253,0.07967,0.851944
"8866",144253,0.047678,0.843162
"8867",144284,0.0112099,0.833704
"8868",144284,-0.0151204,0.827017
"8869",144316,-0.0360223,0.824547
"8870",144331,-0.0567431,0.833431
"8871",144347,-0.0893121,0.960945
"8872",144362,-0.12057,1.17859
"8873",144378,-0.168779,1.63372
"8874",144394,-0.142049,1.93096
"8875",144409,-0.169418,2.14432
"8876",144425,-0.163444,2.20073
"8877",144440,-0.151193,2.24665
"8878",144456,-0.144698,2.25769
"8879",144472,-0.139124,2.26641
"8880",144487,-0.1378,2.26854
"8881",144503,-0.136124,2.27073
"8882",144518,-0.133847,2.27311
"8883",144534,-0.131419,2.27506
"8884",144550,-0.128177,2.27678
